apk,arm,rep,timeout,lines,k4,k5,k7,mop_unique_tasks
com.rtbishop.look4sat_410.apk,droidmate,2,60,7,2,7,7,7.0
com.rtbishop.look4sat_410.apk,droidmate,2,180,7,2,7,7,7.0
com.rtbishop.look4sat_410.apk,droidmate,2,300,14,2,7,7,7.0
com.rtbishop.look4sat_410.apk,droidmate,3,60,7,2,7,7,7.0
com.rtbishop.look4sat_410.apk,droidmate,3,180,7,2,7,7,7.0
com.rtbishop.look4sat_410.apk,droidmate,3,300,14,2,7,7,7.0
com.rtbishop.look4sat_410.apk,humanoid,1,60,7,2,7,7,7.0
com.rtbishop.look4sat_410.apk,humanoid,1,180,7,2,7,7,7.0
com.rtbishop.look4sat_410.apk,humanoid,1,300,7,2,7,7,7.0
com.rtbishop.look4sat_410.apk,humanoid,2,60,7,2,7,7,7.0
com.rtbishop.look4sat_410.apk,humanoid,2,180,7,2,7,7,7.0
com.rtbishop.look4sat_410.apk,humanoid,2,300,7,2,7,7,7.0
com.rtbishop.look4sat_410.apk,humanoid,3,60,7,2,7,7,7.0
com.rtbishop.look4sat_410.apk,humanoid,3,180,7,2,7,7,7.0
com.rtbishop.look4sat_410.apk,humanoid,3,300,7,2,7,7,7.0
com.rtbishop.look4sat_410.apk,ares,1,60,14,2,7,7,7.0
com.rtbishop.look4sat_410.apk,ares,1,180,14,2,7,7,7.0
com.rtbishop.look4sat_410.apk,ares,1,300,14,2,7,7,7.0
com.rtbishop.look4sat_410.apk,ares,2,60,14,2,7,7,7.0
com.rtbishop.look4sat_410.apk,ares,2,180,14,2,7,7,7.0
com.rtbishop.look4sat_410.apk,ares,2,300,14,2,7,7,7.0
com.rtbishop.look4sat_410.apk,ares,3,60,14,2,7,7,7.0
com.rtbishop.look4sat_410.apk,ares,3,180,14,2,7,7,7.0
com.rtbishop.look4sat_410.apk,ares,3,300,14,2,7,7,7.0
com.rtbishop.look4sat_410.apk,fastbot,1,60,7,2,7,7,7.0
com.rtbishop.look4sat_410.apk,fastbot,1,180,7,2,7,7,7.0
com.rtbishop.look4sat_410.apk,fastbot,1,300,7,2,7,7,7.0
com.rtbishop.look4sat_410.apk,fastbot,2,60,7,2,7,7,7.0
com.rtbishop.look4sat_410.apk,fastbot,2,180,7,2,7,7,7.0
com.rtbishop.look4sat_410.apk,fastbot,2,300,7,2,7,7,7.0
com.rtbishop.look4sat_410.apk,fastbot,3,60,7,2,7,7,7.0
com.rtbishop.look4sat_410.apk,fastbot,3,180,7,2,7,7,7.0
com.rtbishop.look4sat_410.apk,fastbot,3,300,7,2,7,7,7.0
com.rtbishop.look4sat_410.apk,qtesting,1,60,21,2,7,7,7.0
com.rtbishop.look4sat_410.apk,qtesting,1,180,28,2,7,7,7.0
com.rtbishop.look4sat_410.apk,qtesting,1,300,56,2,7,7,7.0
com.rtbishop.look4sat_410.apk,qtesting,2,60,14,2,7,7,7.0
com.rtbishop.look4sat_410.apk,qtesting,2,180,21,2,7,7,7.0
com.rtbishop.look4sat_410.apk,qtesting,2,300,63,2,7,7,7.0
com.rtbishop.look4sat_410.apk,qtesting,3,60,7,2,7,7,7.0
com.rtbishop.look4sat_410.apk,qtesting,3,180,21,2,7,7,7.0
com.rtbishop.look4sat_410.apk,qtesting,3,300,49,2,7,7,7.0
com.starry.myne_500.apk,monkey,1,60,12,3,12,12,12.0
com.starry.myne_500.apk,monkey,1,180,12,3,12,12,12.0
com.starry.myne_500.apk,monkey,1,300,24,3,12,12,12.0
com.starry.myne_500.apk,monkey,2,60,12,3,12,12,12.0
com.starry.myne_500.apk,monkey,2,180,7,2,7,7,7.0
com.starry.myne_500.apk,monkey,2,300,36,3,12,12,12.0
com.starry.myne_500.apk,monkey,3,60,12,3,12,12,12.0
com.starry.myne_500.apk,monkey,3,180,19,3,12,12,12.0
com.starry.myne_500.apk,monkey,3,300,12,3,12,12,12.0
com.starry.myne_500.apk,droidbot:dfs_greedy,1,60,7,2,7,7,7.0
com.starry.myne_500.apk,droidbot:dfs_greedy,1,180,12,3,12,12,12.0
com.starry.myne_500.apk,droidbot:dfs_greedy,1,300,12,3,12,12,12.0
com.starry.myne_500.apk,droidbot:dfs_greedy,2,60,7,2,7,7,7.0
com.starry.myne_500.apk,droidbot:dfs_greedy,2,180,12,3,12,12,12.0
com.starry.myne_500.apk,droidbot:dfs_greedy,2,300,12,3,12,12,12.0
com.starry.myne_500.apk,droidbot:dfs_greedy,3,60,7,2,7,7,7.0
com.starry.myne_500.apk,droidbot:dfs_greedy,3,180,12,3,12,12,12.0
com.starry.myne_500.apk,droidbot:dfs_greedy,3,300,12,3,12,12,12.0
com.starry.myne_500.apk,droidbot:bfs_greedy,1,60,7,2,7,7,7.0
com.starry.myne_500.apk,droidbot:bfs_greedy,1,180,12,3,12,12,12.0
com.starry.myne_500.apk,droidbot:bfs_greedy,1,300,7,2,7,7,7.0
com.starry.myne_500.apk,droidbot:bfs_greedy,2,60,7,2,7,7,7.0
com.starry.myne_500.apk,droidbot:bfs_greedy,2,180,7,2,7,7,7.0
com.starry.myne_500.apk,droidbot:bfs_greedy,2,300,12,3,12,12,12.0
com.starry.myne_500.apk,droidbot:bfs_greedy,3,60,7,2,7,7,7.0
com.starry.myne_500.apk,droidbot:bfs_greedy,3,180,12,3,12,12,12.0
com.starry.myne_500.apk,droidbot:bfs_greedy,3,300,7,2,7,7,7.0
com.starry.myne_500.apk,droidbot:dfs_naive,1,60,7,2,7,7,7.0
com.starry.myne_500.apk,droidbot:dfs_naive,1,180,12,3,12,12,12.0
com.starry.myne_500.apk,droidbot:dfs_naive,1,300,12,3,12,12,12.0
com.starry.myne_500.apk,droidbot:dfs_naive,2,60,7,2,7,7,7.0
com.starry.myne_500.apk,droidbot:dfs_naive,2,180,12,3,12,12,12.0
com.starry.myne_500.apk,droidbot:dfs_naive,2,300,12,3,12,12,12.0
com.starry.myne_500.apk,droidbot:dfs_naive,3,60,7,2,7,7,7.0
com.starry.myne_500.apk,droidbot:dfs_naive,3,180,12,3,12,12,12.0
com.starry.myne_500.apk,droidbot:dfs_naive,3,300,12,3,12,12,12.0
com.starry.myne_500.apk,droidbot:bfs_naive,1,180,12,3,12,12,12.0
com.starry.myne_500.apk,droidbot:bfs_naive,1,300,12,3,12,12,12.0
com.starry.myne_500.apk,droidbot:bfs_naive,2,60,7,2,7,7,7.0
com.starry.myne_500.apk,droidbot:bfs_naive,2,180,12,3,12,12,12.0
com.starry.myne_500.apk,droidbot:bfs_naive,2,300,12,3,12,12,12.0
com.starry.myne_500.apk,droidbot:bfs_naive,3,60,7,2,7,7,7.0
com.starry.myne_500.apk,droidbot:bfs_naive,3,180,12,3,12,12,12.0
com.starry.myne_500.apk,droidbot:bfs_naive,3,300,12,3,12,12,12.0
com.starry.myne_500.apk,ape,1,60,28,2,7,7,7.0
com.starry.myne_500.apk,ape,1,180,14,2,7,7,7.0
com.starry.myne_500.apk,ape,1,300,21,2,7,7,7.0
com.starry.myne_500.apk,ape,2,60,40,3,12,12,12.0
com.starry.myne_500.apk,ape,2,180,49,2,7,7,7.0
com.starry.myne_500.apk,ape,2,300,42,2,7,7,7.0
com.starry.myne_500.apk,ape,3,60,21,2,7,7,7.0
com.starry.myne_500.apk,ape,3,180,14,2,7,7,7.0
com.starry.myne_500.apk,ape,3,300,7,2,7,7,7.0
com.starry.myne_500.apk,droidmate,1,60,12,3,12,12,12.0
com.starry.myne_500.apk,droidmate,1,180,12,3,12,12,12.0
com.starry.myne_500.apk,droidmate,1,300,24,3,12,12,12.0
com.starry.myne_500.apk,droidmate,2,60,12,3,12,12,12.0
com.starry.myne_500.apk,droidmate,2,180,12,3,12,12,12.0
com.starry.myne_500.apk,droidmate,2,300,24,3,12,12,12.0
com.starry.myne_500.apk,droidmate,3,60,12,3,12,12,12.0
com.starry.myne_500.apk,droidmate,3,180,12,3,12,12,12.0
com.starry.myne_500.apk,humanoid,1,60,1,1,1,1,1.0
com.starry.myne_500.apk,humanoid,1,180,12,3,12,12,12.0
com.starry.myne_500.apk,humanoid,1,300,12,3,12,12,12.0
com.starry.myne_500.apk,humanoid,2,60,12,3,12,12,12.0
com.starry.myne_500.apk,humanoid,2,180,12,3,12,12,12.0
com.starry.myne_500.apk,humanoid,2,300,12,3,12,12,12.0
com.starry.myne_500.apk,humanoid,3,60,12,3,12,12,12.0
com.starry.myne_500.apk,humanoid,3,180,12,3,12,12,12.0
com.starry.myne_500.apk,humanoid,3,300,12,3,12,12,12.0
com.starry.myne_500.apk,ares,1,60,19,3,12,12,12.0
com.starry.myne_500.apk,ares,1,180,19,3,12,12,12.0
com.starry.myne_500.apk,ares,1,300,26,3,12,12,12.0
com.starry.myne_500.apk,ares,2,60,19,3,12,12,12.0
com.starry.myne_500.apk,ares,2,180,19,3,12,12,12.0
com.starry.myne_500.apk,ares,2,300,19,3,12,12,12.0
com.starry.myne_500.apk,ares,3,60,14,2,7,7,7.0
com.starry.myne_500.apk,ares,3,180,19,3,12,12,12.0
com.starry.myne_500.apk,ares,3,300,19,3,12,12,12.0
com.starry.myne_500.apk,fastbot,1,60,7,2,7,7,7.0
com.starry.myne_500.apk,fastbot,1,180,7,2,7,7,7.0
com.starry.myne_500.apk,fastbot,1,300,12,3,12,12,12.0
com.starry.myne_500.apk,fastbot,2,60,14,2,7,7,7.0
com.starry.myne_500.apk,fastbot,2,180,12,3,12,12,12.0
com.starry.myne_500.apk,fastbot,2,300,7,2,7,7,7.0
com.starry.myne_500.apk,fastbot,3,60,7,2,7,7,7.0
com.starry.myne_500.apk,fastbot,3,180,7,2,7,7,7.0
com.starry.myne_500.apk,qtesting,1,60,26,3,12,12,12.0
com.starry.myne_500.apk,qtesting,1,180,50,3,12,12,12.0
com.starry.myne_500.apk,qtesting,1,300,31,3,12,12,12.0
com.starry.myne_500.apk,qtesting,2,60,19,3,12,12,12.0
com.starry.myne_500.apk,qtesting,2,180,36,3,12,12,12.0
com.starry.myne_500.apk,qtesting,2,300,84,3,12,12,12.0
com.starry.myne_500.apk,qtesting,3,60,43,3,12,12,12.0
com.starry.myne_500.apk,qtesting,3,180,52,3,12,12,12.0
com.starry.myne_500.apk,qtesting,3,300,55,3,12,12,12.0
de.lukasneugebauer.nextcloudcookbook_62.apk,monkey,1,60,7,2,7,7,7.0
de.lukasneugebauer.nextcloudcookbook_62.apk,monkey,1,180,7,2,7,7,7.0
de.lukasneugebauer.nextcloudcookbook_62.apk,monkey,1,300,7,2,7,7,7.0
de.lukasneugebauer.nextcloudcookbook_62.apk,monkey,2,60,7,2,7,7,7.0
de.lukasneugebauer.nextcloudcookbook_62.apk,monkey,2,180,7,2,7,7,7.0
de.lukasneugebauer.nextcloudcookbook_62.apk,monkey,2,300,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,monkey,3,60,7,2,7,7,7.0
de.lukasneugebauer.nextcloudcookbook_62.apk,monkey,3,180,7,2,7,7,7.0
de.lukasneugebauer.nextcloudcookbook_62.apk,monkey,3,300,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,droidbot:dfs_greedy,1,60,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,droidbot:dfs_greedy,1,180,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,droidbot:dfs_greedy,1,300,3,1,3,3,3.0
de.lukasneugebauer.nextcloudcookbook_62.apk,droidbot:dfs_greedy,2,60,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,droidbot:dfs_greedy,2,180,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,droidbot:dfs_greedy,2,300,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,droidbot:dfs_greedy,3,60,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,droidbot:dfs_greedy,3,180,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,droidbot:dfs_greedy,3,300,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,droidbot:bfs_greedy,1,60,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,droidbot:bfs_greedy,1,180,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,droidbot:bfs_greedy,1,300,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,droidbot:bfs_greedy,2,60,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,droidbot:bfs_greedy,2,180,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,droidbot:bfs_greedy,2,300,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,droidbot:bfs_greedy,3,60,7,2,7,7,7.0
de.lukasneugebauer.nextcloudcookbook_62.apk,droidbot:bfs_greedy,3,180,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,droidbot:bfs_greedy,3,300,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,droidbot:dfs_naive,1,60,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,droidbot:dfs_naive,1,180,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,droidbot:dfs_naive,1,300,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,droidbot:dfs_naive,2,60,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,droidbot:dfs_naive,2,180,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,droidbot:dfs_naive,2,300,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,droidbot:dfs_naive,3,60,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,droidbot:dfs_naive,3,180,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,droidbot:dfs_naive,3,300,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,droidbot:bfs_naive,1,60,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,droidbot:bfs_naive,1,180,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,droidbot:bfs_naive,1,300,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,droidbot:bfs_naive,2,60,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,droidbot:bfs_naive,2,180,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,droidbot:bfs_naive,2,300,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,droidbot:bfs_naive,3,60,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,droidbot:bfs_naive,3,180,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,droidbot:bfs_naive,3,300,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,ape,1,60,21,2,7,7,7.0
de.lukasneugebauer.nextcloudcookbook_62.apk,ape,1,180,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,ape,1,300,41,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,ape,2,60,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,ape,2,180,31,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,ape,2,300,37,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,ape,3,60,32,2,7,7,7.0
de.lukasneugebauer.nextcloudcookbook_62.apk,ape,3,180,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,ape,3,300,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,droidmate,1,60,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,droidmate,1,180,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,droidmate,1,300,20,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,droidmate,2,60,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,droidmate,2,180,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,droidmate,2,300,30,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,droidmate,3,60,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,droidmate,3,180,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,droidmate,3,300,20,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,humanoid,1,60,7,2,7,7,7.0
de.lukasneugebauer.nextcloudcookbook_62.apk,humanoid,1,180,7,2,7,7,7.0
de.lukasneugebauer.nextcloudcookbook_62.apk,humanoid,1,300,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,humanoid,2,60,7,2,7,7,7.0
de.lukasneugebauer.nextcloudcookbook_62.apk,humanoid,2,180,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,humanoid,2,300,7,2,7,7,7.0
de.lukasneugebauer.nextcloudcookbook_62.apk,humanoid,3,60,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,humanoid,3,180,7,2,7,7,7.0
de.lukasneugebauer.nextcloudcookbook_62.apk,humanoid,3,300,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,ares,1,60,14,2,7,7,7.0
de.lukasneugebauer.nextcloudcookbook_62.apk,ares,1,180,17,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,ares,1,300,17,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,ares,2,60,14,2,7,7,7.0
de.lukasneugebauer.nextcloudcookbook_62.apk,ares,2,180,17,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,ares,2,300,17,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,ares,3,60,14,2,7,7,7.0
de.lukasneugebauer.nextcloudcookbook_62.apk,ares,3,180,17,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,ares,3,300,17,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,fastbot,1,60,7,2,7,7,7.0
de.lukasneugebauer.nextcloudcookbook_62.apk,fastbot,1,180,7,2,7,7,7.0
de.lukasneugebauer.nextcloudcookbook_62.apk,fastbot,1,300,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,fastbot,2,60,7,2,7,7,7.0
de.lukasneugebauer.nextcloudcookbook_62.apk,fastbot,2,180,7,2,7,7,7.0
de.lukasneugebauer.nextcloudcookbook_62.apk,fastbot,2,300,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,fastbot,3,60,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,fastbot,3,180,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,fastbot,3,300,10,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,qtesting,1,60,34,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,qtesting,1,180,58,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,qtesting,1,300,56,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,qtesting,2,60,28,2,7,7,7.0
de.lukasneugebauer.nextcloudcookbook_62.apk,qtesting,2,180,47,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,qtesting,2,300,51,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,qtesting,3,60,21,2,7,7,7.0
de.lukasneugebauer.nextcloudcookbook_62.apk,qtesting,3,180,48,3,10,10,10.0
de.lukasneugebauer.nextcloudcookbook_62.apk,qtesting,3,300,68,3,10,10,10.0
dev.spiegl.flyingcarpet_21.apk,monkey,1,60,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,monkey,1,180,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,monkey,1,300,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,monkey,2,60,0,0,0,0,0
com.rtbishop.look4sat_410.apk,ape,1,60,7,2,7,7,7.0
com.starry.myne_500.apk,droidbot:bfs_naive,1,60,7,2,7,7,7.0
com.starry.myne_500.apk,droidmate,3,300,24,3,12,12,12.0
com.starry.myne_500.apk,fastbot,3,300,7,2,7,7,7.0
dev.spiegl.flyingcarpet_21.apk,monkey,2,180,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,monkey,2,300,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,monkey,3,60,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,monkey,3,180,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,monkey,3,300,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,droidbot:dfs_greedy,1,60,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,droidbot:dfs_greedy,1,180,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,droidbot:dfs_greedy,1,300,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,droidbot:dfs_greedy,2,60,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,droidbot:dfs_greedy,2,180,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,droidbot:dfs_greedy,2,300,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,droidbot:dfs_greedy,3,60,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,droidbot:dfs_greedy,3,180,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,droidbot:dfs_greedy,3,300,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,droidbot:bfs_greedy,1,60,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,droidbot:bfs_greedy,1,180,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,droidbot:bfs_greedy,1,300,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,droidbot:bfs_greedy,2,60,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,droidbot:bfs_greedy,2,180,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,droidbot:bfs_greedy,2,300,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,droidbot:bfs_greedy,3,60,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,droidbot:bfs_greedy,3,180,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,droidbot:bfs_greedy,3,300,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,droidbot:dfs_naive,1,60,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,droidbot:dfs_naive,1,180,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,droidbot:dfs_naive,1,300,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,droidbot:dfs_naive,2,60,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,droidbot:dfs_naive,2,180,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,droidbot:dfs_naive,2,300,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,droidbot:dfs_naive,3,60,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,droidbot:dfs_naive,3,180,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,droidbot:dfs_naive,3,300,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,droidbot:bfs_naive,1,60,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,droidbot:bfs_naive,1,180,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,droidbot:bfs_naive,1,300,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,droidbot:bfs_naive,2,60,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,droidbot:bfs_naive,2,180,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,droidbot:bfs_naive,2,300,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,droidbot:bfs_naive,3,60,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,droidbot:bfs_naive,3,180,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,droidbot:bfs_naive,3,300,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,ape,1,60,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,ape,1,180,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,ape,1,300,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,ape,2,60,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,ape,2,180,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,ape,2,300,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,ape,3,60,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,ape,3,180,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,ape,3,300,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,droidmate,1,60,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,droidmate,1,180,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,droidmate,1,300,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,droidmate,2,60,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,droidmate,2,180,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,droidmate,2,300,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,droidmate,3,60,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,droidmate,3,180,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,droidmate,3,300,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,humanoid,1,60,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,humanoid,1,180,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,humanoid,1,300,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,humanoid,2,60,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,humanoid,2,180,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,humanoid,2,300,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,humanoid,3,60,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,humanoid,3,180,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,humanoid,3,300,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,ares,1,60,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,ares,1,180,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,ares,1,300,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,ares,2,60,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,ares,2,180,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,ares,2,300,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,ares,3,60,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,ares,3,180,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,ares,3,300,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,fastbot,1,60,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,fastbot,1,180,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,fastbot,1,300,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,fastbot,2,60,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,fastbot,2,180,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,fastbot,2,300,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,fastbot,3,60,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,fastbot,3,180,0,0,0,0,0
dev.spiegl.flyingcarpet_21.apk,fastbot,3,300,0,0,0,0,0
